"id"         ,"mark"         ,"model"             ,"fuel"             ,"gearbox" ,"mileage"  ,"year" ,"type"      ,"drive"       ,"hp"  ,"color"   ,"motorsize" ,"first_in_traffic" ,"region"         ,"price"
"1400641668" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Automat"   ,"12 930"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Silver" ,"998"          ,"2008-02-25"     ,"Västerbotten"   ,48000
"1400641579" ,"Volkswagen"    ,"Polo"               ,"Bensin"              ,"Manuell"   ,"12 450"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"90"  ,"Svart"  ,"1197"         ,"2016-02-16"     ,"Stockholm"      ,94990
"1400641616" ,"Land Rover"    ,"Range Rover"        ,"Diesel"              ,"Automat"   ,"12 609"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Grå"    ,"2179"         ,"2016-02-16"     ,"Göteborg"       ,222000
"1400641637" ,"Toyota"        ,"Corolla"            ,"Bensin"              ,"Manuell"   ,"4 661"   ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"124" ,"Grå"    ,"1598"         ,"2008-07-03"     ,"Stockholm"      ,79900
"1400641631" ,"BMW"           ,"118"                ,"Diesel"              ,"Manuell"   ,"15 800"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"143" ,"Grå"    ,"1995"         ,"2008-03-26"     ,"Älvsborg"       ,61900
"1400638888" ,"BMW"           ,"530"                ,"Bensin"              ,"Manuell"   ,"26 000"  ,"2005"     ,"Kombi"       ,"Tvåhjulsdriven" ,"259" ,"Grön"   ,"2996"         ,"2005-05-09"     ,"Uppsala"        ,52000
"1400575145" ,"Kia"           ,"Venga"              ,"Bensin"              ,"Manuell"   ,"14 383"  ,"2013"     ,"Sedan"       ,"Tvåhjulsdriven" ,"90"  ,"Svart"  ,"1396"         ,"2014-01-27"     ,"Södermanland"   ,55000
"1400641594" ,"Citroën"       ,"C4"                 ,"Bensin"              ,"Manuell"   ,"19 993"  ,"2006"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"109" ,"Silver" ,"1587"         ,"2006-01-03"     ,"Skåne"          ,27500
"1400641598" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"20 700"  ,"2014"     ,"SUV"         ,"Tvåhjulsdriven" ,"164" ,"Blå"    ,"1984"         ,"2013-08-27"     ,"Skåne"          ,155000
"1400641542" ,"Toyota"        ,"Avensis"            ,"Bensin"              ,"Manuell"   ,"20 320"  ,"2006"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"147" ,"Brun"   ,"1998"         ,"2006-09-13"     ,"Stockholm"      ,24900
"1400641525" ,"Tesla"         ,"Model S"            ,"El"                  ,"Automat"   ,"8 903"   ,"2020"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"423" ,"Vit"    ,NA             ,"2020-03-09"     ,"Skåne"          ,485000
"1400641527" ,"Toyota"        ,"Avensis"            ,"Bensin"              ,"Manuell"   ,"19 200"  ,"2003"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"130" ,"Silver" ,"1794"         ,"2003-10-30"     ,"Älvsborg"       ,28000
"1400641322" ,"Smart"         ,"forfour"            ,"Bensin"              ,"Manuell"   ,"1 400"   ,"2005"     ,"Coupé"       ,"Tvåhjulsdriven" ,"109" ,"Silver" ,"1499"         ,"2006-10-30"     ,"Skåne"          ,38000
"1400641551" ,"Opel"          ,"Corsa"              ,"Diesel"              ,"Manuell"   ,"20 000"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"96"  ,"Blå"    ,"1248"         ,"2011-03-14"     ,"Örebro"         ,35000
"1400641436" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"17 474"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Grå"    ,"1995"         ,"2013-05-17"     ,"Skåne"          ,150000
"1400641555" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Manuell"   ,"23 332"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"123" ,"Svart"  ,"1390"         ,"2010-06-29"     ,"Göteborg"       ,49000
"1400641488" ,"Hyundai"       ,"i20"                ,"Bensin"              ,"Manuell"   ,"6 140"   ,"2017"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"75"  ,"Vit"    ,"1248"         ,"2017-05-26"     ,"Kronoberg"      ,119000
"1400641442" ,"Volvo"         ,"V70"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"31 064"  ,"2008"     ,"Kombi"       ,"Tvåhjulsdriven" ,"146" ,"Svart"  ,"1999"         ,"2008-03-12"     ,"Jönköping"      ,42000
"1400641500" ,"Mercedes-Benz" ,"S"                  ,"Diesel"              ,"Automat"   ,"20 000"  ,"2007"     ,"Sedan"       ,"Tvåhjulsdriven" ,"320" ,"Grå"    ,"3996"         ,"2011-02-23"     ,"Stockholm"      ,119900
"1400641472" ,"Volvo"         ,"XC70"               ,"Diesel"              ,"Automat"   ,"29 171"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"164" ,"Vit"    ,"2400"         ,"2012-12-11"     ,"Västmanland"    ,120000
"1400641363" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Manuell"   ,"14 400"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1560"         ,"2011-09-16"     ,"Stockholm"      ,65000
"1400641402" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"39 419"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"1984"         ,"2011-01-12"     ,"Skåne"          ,55000
"1400640761" ,"Dodge"         ,"Magnum"             ,"Bensin"              ,"Automat"   ,"28 444"  ,"2005"     ,"Kombi"       ,"Tvåhjulsdriven" ,"253" ,"Röd"    ,"3518"         ,"2007-03-28"     ,"Skåne"          ,65000
"1400641407" ,"BMW"           ,"118"                ,"Diesel"              ,"Manuell"   ,"31 970"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"143" ,"Blå"    ,"1995"         ,"2010-12-10"     ,"Örebro"         ,54900
"1400641434" ,"Peugeot"       ,"2008"               ,"Bensin"              ,"Manuell"   ,"17 993"  ,"2015"     ,"Kombi"       ,"Tvåhjulsdriven" ,"82"  ,"Grå"    ,"1199"         ,"2015-10-29"     ,"Stockholm"      ,65000
"1400561226" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Manuell"   ,"18 500"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Grå"    ,"1598"         ,"2012-02-16"     ,"Halland"        ,60900
"1400641427" ,"BMW"           ,"320"                ,"Bensin"              ,"Automat"   ,"29 825"  ,"2001"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Blå"    ,"2171"         ,"2009-08-20"     ,"Gotland"        ,30000
"1400641343" ,"Peugeot"       ,"308"                ,"Diesel"              ,"Manuell"   ,"11 000"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1560"         ,"2014-01-30"     ,"Älvsborg"       ,83900
"1400641368" ,"BMW"           ,"118"                ,"Diesel"              ,"Manuell"   ,"12 119"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"143" ,"Vit"    ,"1995"         ,"2013-05-02"     ,"Stockholm"      ,109900
"1400641326" ,"Audi"          ,"S3"                 ,"Bensin"              ,"Manuell"   ,"15 188"  ,"2008"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"266" ,"Svart"  ,"1984"         ,"2023-07-27"     ,"Södermanland"   ,120000
"1400640649" ,"BMW"           ,"330e"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"3 400"   ,"2022"     ,"Sedan"       ,"Fyrhjulsdriven" ,"293" ,"Grå"    ,"1998"         ,"2022-03-29"     ,"Stockholm"      ,489000
"1400641065" ,"Seat"          ,NA                   ,"Bensin"              ,"Automat"   ,"10 780"  ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"290" ,"Vit"    ,"1984"         ,"2016-05-13"     ,"Kalmar"         ,215000
"1400641264" ,"Mercedes-Benz" ,"E"                  ,"Miljöbränsle/Hybrid" ,"Automat"   ,"11 062"  ,"2020"     ,"Kombi"       ,"Tvåhjulsdriven" ,"306" ,"Grå"    ,"1950"         ,"2020-01-15"     ,"Älvsborg"       ,315000
"1400641311" ,"Volkswagen"    ,"Passat"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"11 193"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Svart"  ,"1390"         ,"2009-09-17"     ,"Stockholm"      ,73500
"1400447451" ,"Mercedes-Benz" ,"C"                  ,"Diesel"              ,"Automat"   ,"19 402"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"170" ,"Svart"  ,"2143"         ,"2013-03-05"     ,"Stockholm"      ,70000
"1400641238" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"16 565"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"177" ,"Svart"  ,"1968"         ,"2012-08-22"     ,"Göteborg"       ,135000
"1400641282" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Manuell"   ,"19 100"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Röd"    ,"1560"         ,"2011-01-26"     ,"Skåne"          ,59000
"1400641214" ,"Volvo"         ,"S40"                ,"Bensin"              ,"Manuell"   ,"23 741"  ,"2005"     ,"Sedan"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"2435"         ,"2005-02-25"     ,"Stockholm"      ,23900
"1400636913" ,"Hyundai"       ,"i30"                ,"Bensin"              ,"Manuell"   ,"18 190"  ,"2008"     ,"Kombi"       ,"Tvåhjulsdriven" ,"127" ,"Svart"  ,"1591"         ,"2008-05-30"     ,"Östergötland"   ,42000
"1400641158" ,"BMW"           ,"525"                ,"Bensin"              ,"Manuell"   ,"17 762"  ,"2004"     ,"Sedan"       ,"Tvåhjulsdriven" ,"192" ,"Grå"    ,"2494"         ,"2004-02-05"     ,"Gävleborg"      ,79000
"1400641283" ,"MINI"          ,"Cooper"             ,"Bensin"              ,"Manuell"   ,"35 959"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"120" ,"Grön"   ,"1598"         ,"2013-08-16"     ,"Halland"        ,39500
"1400639790" ,"Fiat"          ,"500"                ,"Bensin"              ,"Manuell"   ,"11 735"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"70"  ,"Svart"  ,"1242"         ,"2014-03-31"     ,"Skåne"          ,79000
"1400641241" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Manuell"   ,"25 255"  ,"2006"     ,"Kombi"       ,"Tvåhjulsdriven" ,"109" ,"Silver" ,"1560"         ,"2020-02-25"     ,"Södermanland"   ,28500
"1400641110" ,"Audi"          ,"Q7"                 ,"Diesel"              ,"Automat"   ,"20 996"  ,"2011"     ,"SUV"         ,NA               ,NA    ,NA       ,NA             ,NA               ,"Gävleborg"      ,169000
"1400641187" ,"Volvo"         ,"V60"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"12 937"  ,"2017"     ,"Kombi"       ,"Fyrhjulsdriven" ,"232" ,"Svart"  ,"2400"         ,"2016-12-20"     ,"Älvsborg"       ,209000
"1400636325" ,"Ford"          ,"Puma"               ,"Bensin"              ,"Manuell"   ,"388"     ,"2024"     ,"SUV"         ,"Tvåhjulsdriven" ,"96"  ,"Svart"  ,"998"          ,"2023-12-07"     ,"Stockholm"      ,299900
"1400641206" ,"BMW"           ,"Z4"                 ,"Bensin"              ,"Automat"   ,"5 869"   ,"2009"     ,"Cab"         ,"Tvåhjulsdriven" ,"204" ,"Svart"  ,"2497"         ,"2009-07-15"     ,"Stockholm"      ,250000
"1400641234" ,"MINI"          ,"John Cooper Works"  ,"Bensin"              ,"Automat"   ,"15 043"  ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"232" ,"Grön"   ,"1998"         ,"2015-05-18"     ,"Skåne"          ,190000
"1400641114" ,"Chevrolet"     ,"Aveo"               ,"Diesel"              ,"Manuell"   ,"190 000" ,"2012"     ,"Sedan"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,20000
"1400641180" ,"Kia"           ,"Niro"               ,"El"                  ,"Automat"   ,"4 950"   ,"2020"     ,"SUV"         ,"Tvåhjulsdriven" ,"204" ,"Grå"    ,NA             ,"2020-10-22"     ,"Kalmar"         ,284900
"1400539449" ,"Skoda"         ,"Kodiaq"             ,"Diesel"              ,"Automat"   ,"17 350"  ,"2017"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Grön"   ,"1968"         ,"2017-03-21"     ,"Älvsborg"       ,219000
"1400641193" ,"Fiat"          ,"Freemont"           ,"Diesel"              ,"Automat"   ,"13 400"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"170" ,"Röd"    ,"1956"         ,"2015-12-23"     ,"Skåne"          ,110000
"1400629324" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"27 000"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"176" ,"Vit"    ,"2400"         ,"2010-08-23"     ,"Halland"        ,79000
"1400641105" ,"Opel"          ,"Insignia"           ,"Bensin"              ,"Manuell"   ,"6 089"   ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"180" ,"Grå"    ,"1598"         ,"2010-08-25"     ,"Göteborg"       ,89000
"1400641122" ,"Jaguar"        ,"XE"                 ,"Diesel"              ,"Automat"   ,"10 848"  ,"2016"     ,"Sedan"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"1999"         ,"2016-12-08"     ,"Göteborg"       ,185000
"1400641140" ,"Volvo"         ,"V50"                ,"Bensin"              ,"Manuell"   ,"21 386"  ,"2005"     ,"Kombi"       ,"Tvåhjulsdriven" ,"170" ,"Röd"    ,"2435"         ,"2004-12-06"     ,"Halland"        ,28500
"1400641053" ,"Hyundai"       ,"Sonata"             ,"Diesel"              ,"Manuell"   ,"19 963"  ,"2006"     ,"Sedan"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"1991"         ,"2006-12-12"     ,"Västerbotten"   ,25000
"1400641084" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"27 668"  ,"2010"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Silver" ,"1968"         ,"2010-07-01"     ,"Jämtland"       ,45500
"1400641054" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"27 882"  ,"2017"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2016-09-30"     ,"Västernorrland" ,125000
"1400640770" ,"Mercedes-Benz" ,"B"                  ,"Bensin"              ,"Manuell"   ,"23 096"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1699"         ,"2010-07-26"     ,"Stockholm"      ,55000
"1400640925" ,"BMW"           ,"330"                ,"Bensin"              ,"Automat"   ,"13 600"  ,"2016"     ,"Sedan"       ,"Tvåhjulsdriven" ,"252" ,"Vit"    ,"1998"         ,"2016-01-18"     ,"Göteborg"       ,239500
"1400541489" ,"Volvo"         ,"C30"                ,"Bensin"              ,"Manuell"   ,"20 702"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"221" ,"Vit"    ,"2521"         ,"2007-01-26"     ,"Älvsborg"       ,55000
"1400400795" ,"Volvo"         ,"V70"                ,"Bensin"              ,"Automat"   ,"31 890"  ,"2010"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,52500
"1400641026" ,"Audi"          ,"Q7"                 ,"Diesel"              ,"Automat"   ,"21 000"  ,"2013"     ,"SUV"         ,"Fyrhjulsdriven" ,"245" ,"Svart"  ,"2967"         ,"2012-12-04"     ,"Uppsala"        ,179000
"1400640991" ,"Skoda"         ,"Fabia"              ,"Bensin"              ,"Manuell"   ,"13 300"  ,"2009"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"70"  ,"Silver" ,"1198"         ,"2009-05-15"     ,"Skåne"          ,36000
"1400640997" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Manuell"   ,"10 640"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Grå"    ,"998"          ,"2008-05-13"     ,"Älvsborg"       ,34900
"1400640931" ,"Volkswagen"    ,"Tiguan"             ,"Bensin"              ,"Manuell"   ,"25 000"  ,"2013"     ,"SUV"         ,"Fyrhjulsdriven" ,"161" ,"Grå"    ,"1390"         ,"2013-06-11"     ,"Gävleborg"      ,89900
"1400640902" ,"Volvo"         ,"XC70"               ,"Diesel"              ,"Automat"   ,"13 171"  ,"2008"     ,"Kombi"       ,"Fyrhjulsdriven" ,"185" ,"Röd"    ,"2401"         ,"2008-03-04"     ,"Älvsborg"       ,179000
"1400640806" ,"Volvo"         ,"S80"                ,"Bensin"              ,"Automat"   ,"18 000"  ,"2009"     ,"Sedan"       ,"Tvåhjulsdriven" ,"200" ,"Blå"    ,"2521"         ,"2008-09-10"     ,"Södermanland"   ,75000
"1400640843" ,"Volvo"         ,"XC40"               ,"Bensin"              ,"Automat"   ,"3 950"   ,"2020"     ,"SUV"         ,"Tvåhjulsdriven" ,"164" ,"Vit"    ,"1477"         ,"2020-04-09"     ,"Skåne"          ,285000
"1400640887" ,"Skoda"         ,"Octavia"            ,"Bensin"              ,"Manuell"   ,"27 232"  ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"200" ,"Vit"    ,"1984"         ,"2007-07-20"     ,"Örebro"         ,49999
"1400631155" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Automat"   ,"10 840"  ,"2017"     ,"Kombi"       ,"Fyrhjulsdriven" ,"180" ,"Silver" ,"1798"         ,"2017-09-28"     ,"Norrbotten"     ,197000
"1400640783" ,"Seat"          ,"Leon"               ,"Diesel"              ,"Manuell"   ,"20 444"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Röd"    ,"1598"         ,"2012-09-14"     ,"Skåne"          ,54000
"1400640897" ,"Porsche"       ,"Cayenne"            ,"Diesel"              ,"Automat"   ,"30 547"  ,"2010"     ,"SUV"         ,NA               ,"241" ,"Svart"  ,"2967"         ,"2012-10-24"     ,"Skåne"          ,55000
"1400640835" ,"Ford"          ,"C-Max"              ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"24 336"  ,"2009"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"126" ,"Blå"    ,"1798"         ,"2008-09-30"     ,"Skåne"          ,29900
"1400494949" ,"Saab"          ,"9-3"                ,"Diesel"              ,"Manuell"   ,"23 000"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Röd"    ,"1910"         ,"2010-09-09"     ,"Värmland"       ,52900
"1400435745" ,"Kia"           ,"Optima"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"17 417"  ,"2017"     ,"Sedan"       ,"Tvåhjulsdriven" ,"206" ,"Blå"    ,"1999"         ,"2017-04-28"     ,"Göteborg"       ,150000
"1400640741" ,"Cadillac"      ,"ATS"                ,"Bensin"              ,"Automat"   ,"6 500"   ,"2015"     ,"Sedan"       ,"Fyrhjulsdriven" ,"277" ,"Vit"    ,"1998"         ,"2015-10-28"     ,"Södermanland"   ,215000
"1400640804" ,"Citroën"       ,"C5"                 ,"Diesel"              ,"Manuell"   ,"21 075"  ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Grå"    ,"2179"         ,"2009-05-29"     ,"Skåne"          ,38000
"1400640507" ,"Toyota"        ,"Auris"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"20 400"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Silver" ,"1798"         ,"2011-04-06"     ,"Älvsborg"       ,80000
"1400640742" ,"Skoda"         ,"Fabia"              ,"Bensin"              ,"Manuell"   ,"14 170"  ,"2006"     ,"Kombi"       ,"Tvåhjulsdriven" ,"64"  ,"Grå"    ,"1198"         ,"2005-12-14"     ,"Stockholm"      ,20000
"1400640673" ,"Cadillac"      ,"BLS"                ,"Bensin"              ,"Automat"   ,"27 561"  ,"2006"     ,"Sedan"       ,"Tvåhjulsdriven" ,"176" ,"Silver" ,"1998"         ,"2006-01-17"     ,"Stockholm"      ,36000
"1400640586" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Automat"   ,"26 500"  ,"2012"     ,"Kombi"       ,"Fyrhjulsdriven" ,"215" ,"Silver" ,"2400"         ,"2012-01-13"     ,"Älvsborg"       ,96000
"1400640808" ,"BMW"           ,"520"                ,"Diesel"              ,"Manuell"   ,"29 869"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Grå"    ,"1995"         ,"2011-05-13"     ,"Halland"        ,79000
"1400640760" ,"Volvo"         ,"C30"                ,"Diesel"              ,"Manuell"   ,"29 982"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Grå"    ,"1997"         ,"2007-02-02"     ,"Göteborg"       ,32500
"1400640682" ,"Toyota"        ,"Aygo"               ,"Bensin"              ,"Manuell"   ,"4 191"   ,"2008"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Blå"    ,"998"          ,"2008-01-16"     ,"Stockholm"      ,46000
"1400640713" ,"Kia"           ,"Optima"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"9 480"   ,"2018"     ,"Kombi"       ,"Tvåhjulsdriven" ,"206" ,"Svart"  ,"1999"         ,"2018-06-29"     ,"Göteborg"       ,195000
"1400640755" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Manuell"   ,"24 500"  ,"2008"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"1991"         ,"2008-02-20"     ,"Skåne"          ,32500
"1400640656" ,"Volkswagen"    ,"Tiguan"             ,"Diesel"              ,"Manuell"   ,"45 000"  ,"2009"     ,"SUV"         ,"Fyrhjulsdriven" ,"170" ,"Blå"    ,"1968"         ,"2008-12-17"     ,"Dalarna"        ,35000
"1400640651" ,"Chevrolet"     ,"Camaro"             ,"Bensin"              ,"Automat"   ,"19 112"  ,"2002"     ,"Cab"         ,"Tvåhjulsdriven" ,"330" ,"Grå"    ,"5665"         ,"2010-04-01"     ,"Blekinge"       ,135000
"1400640719" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Manuell"   ,"10 561"  ,"2009"     ,"Kombi"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Göteborg"       ,58000
"1400640636" ,"Volkswagen"    ,"Golf"               ,"Bensin"              ,"Manuell"   ,"19 883"  ,"2005"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"200" ,"Röd"    ,"1984"         ,"2005-05-24"     ,"Stockholm"      ,60000
"1400640624" ,"Chevrolet"     ,"Captiva"            ,"Bensin"              ,"Automat"   ,"22 151"  ,"2007"     ,"SUV"         ,"Fyrhjulsdriven" ,"230" ,"Svart"  ,"3195"         ,"2007-12-04"     ,"Dalarna"        ,45000
"1400640373" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"18 900"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"181" ,"Vit"    ,"2400"         ,"2015-11-03"     ,"Dalarna"        ,190000
"1400425853" ,"BMW"           ,"520"                ,"Diesel"              ,"Automat"   ,"11 600"  ,"2019"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1995"         ,"2018-10-03"     ,"Stockholm"      ,260000
"1400640627" ,"Cupra"         ,"Born"               ,"El"                  ,"Automat"   ,"2 600"   ,"2022"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"232" ,"Grå"    ,NA             ,"2022-08-08"     ,"Värmland"       ,399000
"1400640505" ,NA              ,NA                   ,NA                    ,NA          ,NA        ,NA         ,NA            ,NA               ,NA    ,NA       ,NA             ,NA               ,"Skåne"          ,NA
"1400640358" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Manuell"   ,"16 700"  ,"2015"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"105" ,"Vit"    ,"1598"         ,"2014-08-28"     ,"Västerbotten"   ,96000
"1400640484" ,"Kia"           ,"Carens"             ,"Diesel"              ,"Manuell"   ,"13 928"  ,"2016"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1685"         ,"2016-03-31"     ,"Jönköping"      ,115000
"1400639730" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Automat"   ,"16 064"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1560"         ,"2013-02-05"     ,"Stockholm"      ,115000
"1400640466" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"21 066"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1968"         ,"2018-04-27"     ,"Skåne"          ,170000
"1400640441" ,"BMW"           ,"320"                ,"Bensin"              ,"Manuell"   ,"18 335"  ,"2006"     ,"Sedan"       ,"Tvåhjulsdriven" ,"150" ,"Grå"    ,"1995"         ,"2005-09-06"     ,"Skåne"          ,49900
"1400640214" ,"Renault"       ,"Koleos"             ,"Diesel"              ,"Manuell"   ,"310 388" ,"2008"     ,"SUV"         ,"Fyrhjulsdriven" ,"150" ,"Svart"  ,"1995"         ,"2008-08-29"     ,"Östergötland"   ,25000
"1400640398" ,"Volvo"         ,"S40"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"7 792"   ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"126" ,"Svart"  ,"1798"         ,"2008-02-19"     ,"Göteborg"       ,60000
"1400640309" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"26 410"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1560"         ,"2011-07-15"     ,"Örebro"         ,83000
"1400594114" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Automat"   ,"27 256"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"180" ,"Vit"    ,"2400"         ,"2012-08-30"     ,"Skåne"          ,49500
"1400640048" ,"Volkswagen"    ,"Passat"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"19 331"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"150" ,"Vit"    ,"1390"         ,"2013-07-30"     ,"Stockholm"      ,105000
"1400640323" ,"Volvo"         ,"V70"                ,"Bensin"              ,"Manuell"   ,"34 292"  ,"2001"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Grå"    ,"2435"         ,"2000-09-19"     ,"Västernorrland" ,22000
"1400633679" ,"Hyundai"       ,"Santa Fe"           ,"Bensin"              ,"Automat"   ,"14 909"  ,"2003"     ,"SUV"         ,"Fyrhjulsdriven" ,"173" ,"Blå"    ,"2656"         ,"2003-12-08"     ,"Göteborg"       ,29000
"1400640334" ,"Mazda"         ,"2"                  ,"Bensin"              ,"Manuell"   ,"15 690"  ,"2010"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"85"  ,"Grå"    ,"1349"         ,"2011-08-31"     ,"Älvsborg"       ,46000
