"Id"         ,"Märke"         ,"Modell"             ,"Bränsle"             ,"Växellåda" ,"Miltal"  ,"Modellår" ,"Biltyp"      ,"Drivning"       ,"HK"  ,"Färg"   ,"Motorstorlek" ,"Datum i trafik" ,"Region"         ,"Pris"
"1400624645" ,"BMW"           ,"650"                ,"Bensin"              ,"Automat"   ,"17 800"  ,"2013"     ,"Coupé"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Halland"        ,269000
"1400624969" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Manuell"   ,"4 600"   ,"2020"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Västmanland"    ,210000
"1400624720" ,"Volvo"         ,"XC90"               ,"Diesel"              ,"Automat"   ,"15 659"  ,"2017"     ,"SUV"         ,"Fyrhjulsdriven" ,"236" ,"Grå"    ,"1969"         ,"2016-11-17"     ,"Skåne"          ,389000
"1400620823" ,"Volvo"         ,"XC60"               ,"Bensin"              ,"Automat"   ,"18 299"  ,"2019"     ,"SUV"         ,"Fyrhjulsdriven" ,"251" ,"Svart"  ,"1969"         ,"2018-06-21"     ,"Stockholm"      ,295000
"1400594089" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"29 500"  ,"2011"     ,"Kombi"       ,"Fyrhjulsdriven" ,"206" ,"Svart"  ,"2400"         ,"2010-06-21"     ,"Västerbotten"   ,81500
"1400624892" ,"Land Rover"    ,"Range Rover"        ,"Diesel"              ,"Automat"   ,"19 100"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"2179"         ,"2014-08-14"     ,"Stockholm"      ,179000
"1400624874" ,"BMW"           ,"520"                ,"Diesel"              ,"Automat"   ,"27 700"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Grå"    ,"1995"         ,"2012-05-16"     ,"Halland"        ,185000
"1400623867" ,"Skoda"         ,"Fabia"              ,"Bensin"              ,"Automat"   ,"11 110"  ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Blå"    ,"1197"         ,"2014-10-17"     ,"Stockholm"      ,94000
"1400624815" ,"Renault"       ,"Mégane"             ,"Bensin"              ,"Manuell"   ,"20 419"  ,"2005"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"225" ,"Röd"    ,"1998"         ,"2005-05-04"     ,"Östergötland"   ,70000
"1400624718" ,"BMW"           ,"320"                ,"Bensin"              ,"Automat"   ,"9 900"   ,"2019"     ,"Kombi"       ,"Fyrhjulsdriven" ,"184" ,"Vit"    ,"1998"         ,"2019-05-02"     ,"Kronoberg"      ,245000
"1400624768" ,"Jaguar"        ,"F-Pace"             ,"Bensin"              ,"Automat"   ,"5 366"   ,"2019"     ,"SUV"         ,"Fyrhjulsdriven" ,"551" ,"Blå"    ,"5000"         ,"2020-10-20"     ,"Skåne"          ,659000
"1400624703" ,"Volvo"         ,"S60"                ,"Bensin"              ,"Manuell"   ,"15 701"  ,"2011"     ,"Sedan"       ,"Tvåhjulsdriven" ,"241" ,"Grå"    ,"1999"         ,"2010-09-29"     ,"Stockholm"      ,105000
"1400575255" ,"Nissan"        ,"X-Trail"            ,"Diesel"              ,"Automat"   ,"5 677"   ,"2018"     ,"SUV"         ,"Tvåhjulsdriven" ,"131" ,"Svart"  ,"1598"         ,"2018-05-24"     ,"Jönköping"      ,240000
"1400624704" ,"BMW"           ,"X1"                 ,"Bensin"              ,"Manuell"   ,"19 251"  ,"2011"     ,"SUV"         ,"Tvåhjulsdriven" ,"150" ,"Silver" ,"1995"         ,"2010-09-29"     ,"Stockholm"      ,110000
"1400624711" ,"Peugeot"       ,"508"                ,"Diesel"              ,"Automat"   ,"29 993"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"204" ,"Vit"    ,"2179"         ,"2012-01-27"     ,"Skaraborg"      ,59500
"1400624692" ,"Audi"          ,"S1"                 ,"Bensin"              ,"Manuell"   ,"16 800"  ,"2016"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"232" ,"Vit"    ,"1984"         ,"2015-10-07"     ,"Stockholm"      ,189000
"1400624625" ,"Porsche"       ,"Boxster"            ,"Bensin"              ,"Manuell"   ,"9 700"   ,"2001"     ,"Coupé"       ,NA               ,NA    ,NA       ,NA             ,NA               ,"Göteborg"       ,200000
"1400450572" ,"BMW"           ,"X6"                 ,"Diesel"              ,"Automat"   ,"12 000"  ,"2015"     ,"SUV"         ,NA               ,"381" ,"Svart"  ,"2993"         ,"2015-11-10"     ,"Stockholm"      ,439000
"1400624606" ,"Opel"          ,"Astra"              ,"Bensin"              ,"Manuell"   ,"18 200"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"141" ,"Röd"    ,"1364"         ,"2014-02-28"     ,"Gävleborg"      ,59900
"1400624569" ,"Ford"          ,"Focus"              ,"Diesel"              ,"Manuell"   ,"13 699"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"105" ,"Brun"   ,"1560"         ,"2013-01-31"     ,"Älvsborg"       ,65000
"1400610881" ,"Fiat"          ,"500C"               ,"Bensin"              ,"Manuell"   ,"8 911"   ,"2017"     ,"Cab"         ,"Tvåhjulsdriven" ,"70"  ,"Vit"    ,"1242"         ,"2017-03-24"     ,"Södermanland"   ,88000
"1400588389" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Manuell"   ,"18 000"  ,"2015"     ,"SUV"         ,NA               ,NA    ,NA       ,NA             ,NA               ,"Göteborg"       ,145000
"1400624602" ,"BMW"           ,"520"                ,"Diesel"              ,"Manuell"   ,"37 167"  ,"2009"     ,"Kombi"       ,"Tvåhjulsdriven" ,"177" ,"Grå"    ,"1995"         ,"2008-10-17"     ,"Göteborg"       ,55999
"1400624494" ,"Audi"          ,"A3"                 ,"Bensin"              ,"Automat"   ,"3 497"   ,"2021"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"150" ,"Svart"  ,"1498"         ,"2020-08-27"     ,"Skåne"          ,259000
"1400624162" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Automat"   ,"22 177"  ,"2015"     ,"Sedan"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1968"         ,"2015-05-25"     ,"Skåne"          ,149900
"1400624555" ,"Volkswagen"    ,"Passat"             ,"Diesel"              ,"Automat"   ,"24 376"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Vit"    ,"1968"         ,"2012-11-06"     ,"Göteborg"       ,85000
"1400575415" ,"Volkswagen"    ,"ID.4"               ,"El"                  ,"Automat"   ,"9 701"   ,"2021"     ,"SUV"         ,"Tvåhjulsdriven" ,"204" ,"Grå"    ,NA             ,"2021-04-29"     ,"Värmland"       ,370000
"1400624492" ,"Fiat"          ,"500C"               ,"Bensin"              ,"Manuell"   ,"4 479"   ,"2018"     ,"Cab"         ,"Tvåhjulsdriven" ,"70"  ,"Röd"    ,"1242"         ,"2018-05-23"     ,"Halland"        ,120000
"1400607393" ,"Toyota"        ,"Yaris"              ,"Bensin"              ,"Manuell"   ,"12 265"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"100" ,"Silver" ,"1329"         ,"2014-09-10"     ,"Östergötland"   ,89000
"1400624469" ,"Opel"          ,"Astra"              ,"Bensin"              ,"Manuell"   ,"12 401"  ,"2007"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"180" ,"Svart"  ,"1598"         ,"2007-12-28"     ,"Östergötland"   ,59900
"1400624028" ,"Mazda"         ,"6"                  ,"Diesel"              ,"Automat"   ,"13 938"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"176" ,"Röd"    ,"2191"         ,"2014-11-19"     ,"Halland"        ,139500
"1400620472" ,"Audi"          ,"A3"                 ,"Bensin"              ,"Manuell"   ,"11 889"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"111" ,"Vit"    ,"1197"         ,"2016-06-09"     ,"Örebro"         ,135000
"1400624478" ,"Volvo"         ,"V50"                ,"Diesel"              ,"Manuell"   ,"18 082"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1560"         ,"2012-06-11"     ,"Västmanland"    ,75000
"1400624493" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"7 900"   ,"2020"     ,"Kombi"       ,"Tvåhjulsdriven" ,"245" ,"Svart"  ,"1950"         ,"2020-03-23"     ,"Skåne"          ,389000
"1400624276" ,"Nissan"        ,"Pulsar"             ,"Bensin"              ,"Manuell"   ,"10 463"  ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Blå"    ,"1197"         ,"2015-07-29"     ,"Norrbotten"     ,89000
"1400624385" ,"Mercedes-Benz" ,"E"                  ,"Miljöbränsle/Hybrid" ,"Automat"   ,"1 100"   ,"2021"     ,"Kombi"       ,"Tvåhjulsdriven" ,"306" ,"Blå"    ,"1950"         ,"2021-10-25"     ,"Stockholm"      ,469000
"1400624331" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"14 300"  ,"2018"     ,"Kombi"       ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1969"         ,"2018-04-10"     ,"Örebro"         ,229000
"1400624295" ,"Toyota"        ,"Avensis"            ,"Bensin"              ,"Manuell"   ,"8 393"   ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"147" ,"Brun"   ,"1798"         ,"2016-03-29"     ,"Stockholm"      ,158000
"1400624282" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"26 092"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Vit"    ,"1984"         ,"2013-05-07"     ,"Älvsborg"       ,124900
"1400623791" ,"Volvo"         ,"S60"                ,"Diesel"              ,"Automat"   ,"18 900"  ,"2012"     ,"Sedan"       ,"Tvåhjulsdriven" ,"164" ,"Röd"    ,"1984"         ,"2012-03-21"     ,"Älvsborg"       ,149000
"1400597234" ,"BMW"           ,"118"                ,"Bensin"              ,"Manuell"   ,"8 756"   ,"2017"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Kalmar"         ,159000
"1400624192" ,"Volkswagen"    ,"Polo"               ,"Bensin"              ,"Automat"   ,"16 000"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"180" ,"Silver" ,"1390"         ,"2011-06-01"     ,"Halland"        ,100000
"1400624166" ,"Kia"           ,"Pro_Cee´d"          ,"Bensin"              ,"Manuell"   ,"15 080"  ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"204" ,"Vit"    ,"1591"         ,"2013-06-12"     ,"Skaraborg"      ,102000
"1400622811" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"9 950"   ,"2019"     ,"Kombi"       ,"Tvåhjulsdriven" ,"191" ,"Grå"    ,"1969"         ,"2018-05-30"     ,"Stockholm"      ,240000
"1400623969" ,"Audi"          ,"A4"                 ,"Diesel"              ,"Manuell"   ,"23 708"  ,"2012"     ,"Kombi"       ,"Fyrhjulsdriven" ,"170" ,"Svart"  ,"1968"         ,"2012-01-23"     ,"Älvsborg"       ,95000
"1400624149" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"35 000"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"109" ,"Grå"    ,"1560"         ,"2010-09-30"     ,"Västerbotten"   ,65000
"1400624059" ,"Mercedes-Benz" ,"C"                  ,"Diesel"              ,"Automat"   ,"12 673"  ,"2016"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Svart"  ,"2143"         ,"2016-01-27"     ,"Stockholm"      ,210000
"1400623832" ,"Volkswagen"    ,"T-Roc"              ,"Bensin"              ,"Manuell"   ,"5 524"   ,"2019"     ,"SUV"         ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"999"          ,"2019-02-20"     ,"Stockholm"      ,182000
"1400624081" ,"Mercedes-Benz" ,"E"                  ,"Bensin"              ,"Automat"   ,"15 814"  ,"2003"     ,"Sedan"       ,"Tvåhjulsdriven" ,"164" ,"Blå"    ,"1796"         ,"2003-02-27"     ,"Jönköping"      ,50000
"1400623983" ,NA              ,NA                   ,NA                    ,NA          ,NA        ,NA         ,NA            ,NA               ,NA    ,NA       ,NA             ,NA               ,"Jönköping"      ,NA
"1400623928" ,"Audi"          ,"A4"                 ,"Bensin"              ,"Manuell"   ,"25 847"  ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"161" ,"Vit"    ,"1798"         ,"2008-02-26"     ,"Älvsborg"       ,54000
"1400623173" ,"Kia"           ,"Picanto"            ,"Bensin"              ,"Manuell"   ,"12 458"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"67"  ,"Svart"  ,"998"          ,"2015-12-01"     ,"Värmland"       ,79000
"1400624003" ,NA              ,NA                   ,NA                    ,NA          ,NA        ,NA         ,NA            ,NA               ,NA    ,NA       ,NA             ,NA               ,"Kalmar"         ,NA
"1400547366" ,"BMW"           ,"M135i"              ,"Bensin"              ,"Automat"   ,"18 800"  ,"2013"     ,"Halvkombi"   ,"Fyrhjulsdriven" ,"320" ,"Svart"  ,"2979"         ,"2022-02-19"     ,"Halland"        ,185000
"1400623782" ,"Mercedes-Benz" ,"A"                  ,"Bensin"              ,"Automat"   ,"7 000"   ,"2019"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Grå"    ,"1332"         ,"2018-12-03"     ,"Halland"        ,239000
"1400623617" ,"Opel"          ,"Astra"              ,"Bensin"              ,"Manuell"   ,"16 000"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"126" ,"Grå"    ,"1399"         ,"2016-03-30"     ,"Jönköping"      ,94000
"1400611681" ,"Citroën"       ,"DS3"                ,"Bensin"              ,"Manuell"   ,"7 785"   ,"2013"     ,"Cab"         ,"Tvåhjulsdriven" ,"157" ,"Silver" ,"1598"         ,"2013-04-25"     ,"Södermanland"   ,89900
"1400623901" ,"Tesla"         ,"Model S"            ,"El"                  ,"Automat"   ,"18 500"  ,"2015"     ,"Sedan"       ,NA               ,"512" ,"Röd"    ,NA             ,"2015-04-02"     ,"Göteborg"       ,390000
"1400623841" ,"GMC"           ,"Yukon"              ,"Bensin"              ,"Automat"   ,"19 154"  ,"2007"     ,"SUV"         ,"Fyrhjulsdriven" ,"384" ,"Svart"  ,"6162"         ,"2009-07-16"     ,"Dalarna"        ,169000
"1400621324" ,"Volkswagen"    ,"UP!"                ,"Miljöbränsle/Hybrid" ,"Manuell"   ,"3 825"   ,"2014"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"68"  ,"Silver" ,"999"          ,"2013-11-25"     ,"Stockholm"      ,63999
"1400623573" ,"Mercedes-Benz" ,"C"                  ,"Diesel"              ,"Automat"   ,"3 000"   ,"2018"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Svart"  ,"2143"         ,"2018-04-24"     ,"Älvsborg"       ,349000
"1400623707" ,"Kia"           ,"Niro"               ,"El"                  ,"Automat"   ,"33 000"  ,"2019"     ,"SUV"         ,"Tvåhjulsdriven" ,"204" ,"Silver" ,NA             ,"2019-01-31"     ,"Göteborg"       ,200000
"1400623731" ,"Tesla"         ,"Model Y"            ,"El"                  ,"Automat"   ,"740"     ,"2023"     ,"SUV"         ,"Tvåhjulsdriven" ,"300" ,"Blå"    ,NA             ,"2023-08-25"     ,"Stockholm"      ,510000
"1400623647" ,"Volvo"         ,"V60"                ,"Miljöbränsle/Hybrid" ,"Automat"   ,"26 123"  ,"2015"     ,"Kombi"       ,"Fyrhjulsdriven" ,"283" ,"Grå"    ,"2400"         ,"2014-07-17"     ,"Älvsborg"       ,128000
"1400623760" ,"Hyundai"       ,"i10"                ,"Bensin"              ,"Manuell"   ,"6 052"   ,"2015"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"67"  ,"Svart"  ,"998"          ,"2015-04-01"     ,"Dalarna"        ,75000
"1400623681" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Automat"   ,"15 600"  ,"2016"     ,"Kombi"       ,"Tvåhjulsdriven" ,"233" ,"Grå"    ,"1969"         ,"2016-05-09"     ,"Älvsborg"       ,199000
"1400623677" ,"Audi"          ,"A3"                 ,"Bensin"              ,"Manuell"   ,"7 316"   ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"111" ,"Vit"    ,"1197"         ,"2016-06-28"     ,"Stockholm"      ,140000
"1400519973" ,"Volkswagen"    ,"Touareg"            ,"Diesel"              ,"Automat"   ,"20 463"  ,"2017"     ,"SUV"         ,"Fyrhjulsdriven" ,"204" ,"Svart"  ,"2967"         ,"2015-08-13"     ,"Kronoberg"      ,180000
"1400623765" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Manuell"   ,"10 378"  ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"128" ,"Röd"    ,"1582"         ,"2014-12-29"     ,"Skåne"          ,95000
"1400623738" ,"Volvo"         ,"XC70"               ,"Diesel"              ,"Automat"   ,"36 000"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"221" ,"Vit"    ,"2400"         ,"2016-05-24"     ,"Skåne"          ,120000
"1400623507" ,"BMW"           ,"M4"                 ,"Bensin"              ,"Automat"   ,"1 100"   ,"2018"     ,"Cab"         ,"Tvåhjulsdriven" ,"432" ,"Vit"    ,"2979"         ,"2022-04-03"     ,"Skaraborg"      ,679000
"1400623548" ,"BMW"           ,"320"                ,"Diesel"              ,"Manuell"   ,"24 216"  ,"2008"     ,"Kombi"       ,"Tvåhjulsdriven" ,"177" ,"Grå"    ,"1995"         ,"2008-11-12"     ,"Skåne"          ,50000
"1400623723" ,"BMW"           ,"520"                ,"Diesel"              ,"Manuell"   ,"22 040"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Brun"   ,"1995"         ,"2011-03-19"     ,"Östergötland"   ,89000
"1400623648" ,"Volvo"         ,"C70"                ,"Bensin"              ,"Automat"   ,"12 613"  ,"2008"     ,"Cab"         ,"Tvåhjulsdriven" ,"230" ,"Brun"   ,"2521"         ,"2012-05-22"     ,"Halland"        ,108759
"1400623733" ,"Toyota"        ,"Yaris"              ,"Diesel"              ,"Manuell"   ,"17 615"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"90"  ,"Röd"    ,"1364"         ,"2013-06-24"     ,"Skåne"          ,65000
"1400623595" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Manuell"   ,"30 963"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"1984"         ,"2013-04-26"     ,"Jönköping"      ,75000
"1400623625" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"33 600"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Blå"    ,"1984"         ,"2011-03-28"     ,"Skaraborg"      ,84000
"1400623616" ,"Toyota"        ,"C-HR"               ,"Miljöbränsle/Hybrid" ,"Automat"   ,"14 951"  ,"2017"     ,"SUV"         ,"Tvåhjulsdriven" ,"123" ,"Grå"    ,"1798"         ,"2017-07-03"     ,"Älvsborg"       ,190000
"1400623544" ,"Kia"           ,"CEED"               ,"Diesel"              ,"Manuell"   ,"13 400"  ,"2016"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"136" ,"Grå"    ,"1582"         ,"2015-09-25"     ,"Göteborg"       ,105000
"1400623591" ,"BMW"           ,"320"                ,"Diesel"              ,"Automat"   ,"16 056"  ,"2013"     ,"Kombi"       ,"Fyrhjulsdriven" ,"184" ,"Svart"  ,"1995"         ,"2014-01-07"     ,"Stockholm"      ,205000
"1400623433" ,"BMW"           ,"750"                ,"Bensin"              ,"Automat"   ,"17 850"  ,"2010"     ,"Sedan"       ,"Tvåhjulsdriven" ,"408" ,"Grå"    ,"4395"         ,"2014-02-03"     ,"Gävleborg"      ,150000
"1400623594" ,"BMW"           ,"120"                ,"Diesel"              ,"Automat"   ,"16 499"  ,"2013"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"184" ,"Svart"  ,"1995"         ,"2013-07-04"     ,"Göteborg"       ,139900
"1400623572" ,"Audi"          ,"A4"                 ,"Bensin"              ,"Manuell"   ,"24 869"  ,"2010"     ,"Kombi"       ,"Tvåhjulsdriven" ,"180" ,"Grå"    ,"1984"         ,"2009-11-13"     ,"Göteborg"       ,65000
"1400623490" ,"Mercedes-Benz" ,"E"                  ,"Diesel"              ,"Automat"   ,"27 287"  ,"2008"     ,"Sedan"       ,"Tvåhjulsdriven" ,"170" ,"Silver" ,"2148"         ,"2007-03-30"     ,"Göteborg"       ,79000
"1400623512" ,"Fiat"          ,"500C"               ,"Bensin"              ,"Manuell"   ,"6 277"   ,"2012"     ,"Cab"         ,"Tvåhjulsdriven" ,"70"  ,"Vit"    ,"1242"         ,"2011-08-25"     ,"Halland"        ,79000
"1400623471" ,"Seat"          ,"Leon"               ,"Diesel"              ,"Manuell"   ,"8 166"   ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"116" ,"Vit"    ,"1598"         ,"2022-09-22"     ,"Västmanland"    ,130000
"1400623225" ,"Volvo"         ,"V90"                ,"Diesel"              ,"Automat"   ,"9 500"   ,"2020"     ,"Kombi"       ,"Tvåhjulsdriven" ,"191" ,"Silver" ,"1969"         ,"2020-01-16"     ,"Skåne"          ,279000
"1400623455" ,"BMW"           ,"335i"               ,"Bensin"              ,"Automat"   ,"15 525"  ,"2008"     ,"Cab"         ,"Tvåhjulsdriven" ,"306" ,"Silver" ,"2979"         ,"2016-07-01"     ,"Stockholm"      ,180000
"1400623351" ,"Volvo"         ,"V70"                ,"Diesel"              ,"Automat"   ,"32 801"  ,"2010"     ,"Kombi"       ,"Fyrhjulsdriven" ,"206" ,"Grå"    ,"2400"         ,"2009-07-01"     ,"Värmland"       ,79000
"1400623088" ,"Volkswagen"    ,"Golf"               ,"Diesel"              ,"Manuell"   ,"13 019"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"105" ,"Vit"    ,"1598"         ,"2010-12-15"     ,"Skåne"          ,92500
"1400623425" ,"Audi"          ,"A6"                 ,"Diesel"              ,"Automat"   ,"16 289"  ,"2016"     ,"Kombi"       ,"Fyrhjulsdriven" ,"218" ,"Vit"    ,"2967"         ,"2015-08-31"     ,"Västernorrland" ,220000
"1400623441" ,"Volvo"         ,"V60"                ,"Diesel"              ,"Manuell"   ,"29 923"  ,"2011"     ,"Kombi"       ,"Tvåhjulsdriven" ,"164" ,"Svart"  ,"1984"         ,"2011-05-19"     ,"Jönköping"      ,72500
"1400623144" ,"BMW"           ,"X3"                 ,"Diesel"              ,"Automat"   ,"7 530"   ,"2021"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Vit"    ,"1995"         ,"2020-11-11"     ,"Kronoberg"      ,445000
"1400623257" ,"Mercedes-Benz" ,"CLA"                ,"Diesel"              ,"Automat"   ,"15 400"  ,"2016"     ,"Coupé"       ,"Tvåhjulsdriven" ,"177" ,"Vit"    ,"2143"         ,"2016-07-08"     ,"Kronoberg"      ,190000
"1400623103" ,"Volkswagen"    ,"Passat"             ,"Miljöbränsle/Hybrid" ,"Automat"   ,"12 450"  ,"2017"     ,"Kombi"       ,"Tvåhjulsdriven" ,"218" ,"Vit"    ,"1395"         ,"2016-07-11"     ,"Stockholm"      ,175000
"1400623180" ,"Peugeot"       ,"2008"               ,"Diesel"              ,"Manuell"   ,"1 873"   ,"2014"     ,"Kombi"       ,"Tvåhjulsdriven" ,"93"  ,"Vit"    ,"1560"         ,"2015-02-11"     ,"Stockholm"      ,97000
"1400623136" ,"BMW"           ,"M140i"              ,"Bensin"              ,"Manuell"   ,"6 500"   ,"2017"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,425000
"1400623188" ,"BMW"           ,"i3"                 ,"El"                  ,"Automat"   ,"7 154"   ,"2019"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"184" ,"Blå"    ,NA             ,"2019-01-24"     ,"Göteborg"       ,255000
"1400623267" ,NA              ,NA                   ,NA                    ,NA          ,NA        ,NA         ,NA            ,NA               ,NA    ,NA       ,NA             ,NA               ,"Örebro"         ,NA
"1400623218" ,"BMW"           ,"428"                ,"Bensin"              ,"Automat"   ,"20 174"  ,"2014"     ,"Coupé"       ,"Tvåhjulsdriven" ,"245" ,"Grön"   ,"1997"         ,"2023-08-09"     ,"Kalmar"         ,220000
"1400623261" ,"Renault"       ,"Captur"             ,"Bensin"              ,"Manuell"   ,"5 154"   ,"2019"     ,"SUV"         ,"Tvåhjulsdriven" ,"90"  ,NA       ,"898"          ,"2018-12-20"     ,"Göteborg"       ,129000
"1400622967" ,"Volvo"         ,"XC60"               ,"Diesel"              ,"Automat"   ,"15 551"  ,"2017"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Brun"   ,"2400"         ,"2017-04-20"     ,"Uppsala"        ,219000
"1400622999" ,"Volkswagen"    ,"Tiguan"             ,"Diesel"              ,"Automat"   ,"9 850"   ,"2016"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1968"         ,"2016-05-20"     ,"Älvsborg"       ,235000
"1400623296" ,"Nissan"        ,"Qashqai"            ,"Bensin"              ,"Manuell"   ,"19 035"  ,"2012"     ,"SUV"         ,"Tvåhjulsdriven" ,"142" ,"Grå"    ,"1997"         ,"2012-08-01"     ,"Uppsala"        ,79000
"1400622951" ,"Mercedes-Benz" ,"C"                  ,"Bensin"              ,"Automat"   ,"20 157"  ,"2012"     ,"Kombi"       ,"Tvåhjulsdriven" ,"157" ,"Grå"    ,"1796"         ,"2011-08-31"     ,"Göteborg"       ,95000
"1400623066" ,"Mercedes-Benz" ,"B"                  ,"Bensin"              ,"Automat"   ,"16 203"  ,"2011"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"116" ,"Svart"  ,"1699"         ,"2011-08-15"     ,"Stockholm"      ,95000
"1400623029" ,"BMW"           ,"320"                ,"Diesel"              ,"Manuell"   ,"16 125"  ,"2013"     ,"Kombi"       ,"Tvåhjulsdriven" ,"184" ,"Vit"    ,"1995"         ,"2013-05-28"     ,"Skåne"          ,137900
"1400622898" ,"Ford"          ,"S-Max"              ,"Diesel"              ,"Automat"   ,"18 710"  ,"2011"     ,"Familjebuss" ,"Tvåhjulsdriven" ,"164" ,"Grå"    ,"1997"         ,"2011-06-20"     ,"Skåne"          ,92500
"1400622501" ,"Toyota"        ,"Prius"              ,"Miljöbränsle/Hybrid" ,"Automat"   ,"24 000"  ,"2010"     ,"Halvkombi"   ,NA               ,NA    ,NA       ,NA             ,NA               ,"Stockholm"      ,82000
"1400622437" ,"Peugeot"       ,"308"                ,"Diesel"              ,"Manuell"   ,"12 571"  ,"2012"     ,"Halvkombi"   ,"Tvåhjulsdriven" ,"112" ,"Brun"   ,"1560"         ,"2012-05-15"     ,"Norrbotten"     ,58000
"1400622555" ,"BMW"           ,"X3"                 ,"Diesel"              ,"Manuell"   ,"23 000"  ,"2015"     ,"SUV"         ,"Fyrhjulsdriven" ,"191" ,"Svart"  ,"1995"         ,"2014-11-25"     ,"Stockholm"      ,165000
"1400622856" ,"Volkswagen"    ,"CC"                 ,"Diesel"              ,"Automat"   ,"13 271"  ,"2015"     ,"Coupé"       ,"Fyrhjulsdriven" ,"177" ,"Vit"    ,"1968"         ,"2015-06-24"     ,"Östergötland"   ,155000
